predefined_key,message_title,message_ar,message_en,category,active,is_predefined,weight,is_quran,is_hadith,source_type,source_reference,translation_source,source_grade,verified,verified_by,verified_on
leadership_012,Leadership 012,القيادة تبدأ من حماية الوقت؛ فهي تحترم طاقة الفريق.,Leadership begins with protecting time; it respects the team’s energy.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_013,Leadership 013,القيادة تبدأ من توزيع الفضل؛ فهي يبني ولاءً صادقًا.,Leadership begins with sharing credit; it builds genuine loyalty.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_014,Leadership 014,القيادة تبدأ من قبول النقد؛ فهي يجعل القيادة قابلة للتحسن.,Leadership begins with accepting feedback; it makes leadership improvable.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_015,Leadership 015,القيادة تبدأ من صناعة الوضوح؛ فهي تجعل التنفيذ أسرع وأهدأ.,Leadership begins with creating clarity; it makes execution faster and calmer.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_016,Leadership 016,القيادة تبدأ من تدريب الآخرين؛ فهي يضاعف أثر القائد.,Leadership begins with training others; it multiplies the leader’s impact.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_017,Leadership 017,القيادة تبدأ من الثبات وقت الضغط؛ فهي ينقل الطمأنينة للفريق.,Leadership begins with steadiness under pressure; it transfers reassurance to the team.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_018,Leadership 018,القيادة تبدأ من الاحترام؛ فهي يجعل السلطة مقبولة.,Leadership begins with respect; it makes authority acceptable.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_019,Leadership 019,القيادة تبدأ من التواصل المبكر؛ فهي يمنع المفاجآت المكلفة.,Leadership begins with early communication; it prevents costly surprises.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_020,Leadership 020,القيادة تبدأ من بناء الثقة؛ فهي هو رأس مال القيادة الحقيقي.,Leadership begins with building trust; it is the true capital of leadership.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_021,Leadership 021,القائد الجيد يجعل القدوة سلوكًا يوميًا لا شعارًا.,"A good leader makes example a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_022,Leadership 022,القائد الجيد يجعل الإنصات سلوكًا يوميًا لا شعارًا.,"A good leader makes listening a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_023,Leadership 023,القائد الجيد يجعل العدل سلوكًا يوميًا لا شعارًا.,"A good leader makes fairness a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_024,Leadership 024,القائد الجيد يجعل الوضوح سلوكًا يوميًا لا شعارًا.,"A good leader makes clarity a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_025,Leadership 025,القائد الجيد يجعل تحمل المسؤولية سلوكًا يوميًا لا شعارًا.,"A good leader makes responsibility a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_026,Leadership 026,القائد الجيد يجعل تقدير الجهد سلوكًا يوميًا لا شعارًا.,"A good leader makes recognizing effort a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_027,Leadership 027,القائد الجيد يجعل التفويض سلوكًا يوميًا لا شعارًا.,"A good leader makes delegation a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_028,Leadership 028,القائد الجيد يجعل الحزم الهادئ سلوكًا يوميًا لا شعارًا.,"A good leader makes calm firmness a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_029,Leadership 029,القائد الجيد يجعل خدمة الفريق سلوكًا يوميًا لا شعارًا.,"A good leader makes serving the team a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_030,Leadership 030,القائد الجيد يجعل الصراحة المحترمة سلوكًا يوميًا لا شعارًا.,"A good leader makes respectful honesty a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_031,Leadership 031,القائد الجيد يجعل رؤية الصورة الكبرى سلوكًا يوميًا لا شعارًا.,"A good leader makes seeing the bigger picture a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_032,Leadership 032,القائد الجيد يجعل حماية الوقت سلوكًا يوميًا لا شعارًا.,"A good leader makes protecting time a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_033,Leadership 033,القائد الجيد يجعل توزيع الفضل سلوكًا يوميًا لا شعارًا.,"A good leader makes sharing credit a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_034,Leadership 034,القائد الجيد يجعل قبول النقد سلوكًا يوميًا لا شعارًا.,"A good leader makes accepting feedback a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_035,Leadership 035,القائد الجيد يجعل صناعة الوضوح سلوكًا يوميًا لا شعارًا.,"A good leader makes creating clarity a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_036,Leadership 036,القائد الجيد يجعل تدريب الآخرين سلوكًا يوميًا لا شعارًا.,"A good leader makes training others a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_037,Leadership 037,القائد الجيد يجعل الثبات وقت الضغط سلوكًا يوميًا لا شعارًا.,"A good leader makes steadiness under pressure a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_038,Leadership 038,القائد الجيد يجعل الاحترام سلوكًا يوميًا لا شعارًا.,"A good leader makes respect a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_039,Leadership 039,القائد الجيد يجعل التواصل المبكر سلوكًا يوميًا لا شعارًا.,"A good leader makes early communication a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_040,Leadership 040,القائد الجيد يجعل بناء الثقة سلوكًا يوميًا لا شعارًا.,"A good leader makes building trust a daily behavior, not a slogan.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_041,Leadership 041,عندما يشتد الضغط، تظهر قيمة القدوة لأنها تسبق التعليمات وتثبت المعنى.,"When pressure increases, the value of example appears because it comes before instructions and confirms meaning.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_042,Leadership 042,عندما يشتد الضغط، تظهر قيمة الإنصات لأنها يفتح باب الفهم قبل القرار.,"When pressure increases, the value of listening appears because it opens understanding before decision-making.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_043,Leadership 043,عندما يشتد الضغط، تظهر قيمة العدل لأنها يحفظ الثقة عند الاختلاف.,"When pressure increases, the value of fairness appears because it protects trust during disagreement.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_044,Leadership 044,عندما يشتد الضغط، تظهر قيمة الوضوح لأنها يقلل التوتر ويزيد الالتزام.,"When pressure increases, the value of clarity appears because it reduces tension and increases commitment.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_045,Leadership 045,عندما يشتد الضغط، تظهر قيمة تحمل المسؤولية لأنها يعطي الفريق أمانًا عند الخطأ.,"When pressure increases, the value of responsibility appears because it gives the team safety when mistakes happen.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_046,Leadership 046,عندما يشتد الضغط، تظهر قيمة تقدير الجهد لأنها يرفع الروح دون مبالغة.,"When pressure increases, the value of recognizing effort appears because it raises morale without exaggeration.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_047,Leadership 047,عندما يشتد الضغط، تظهر قيمة التفويض لأنها يبني الثقة وينمي المهارة.,"When pressure increases, the value of delegation appears because it builds trust and develops skill.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_048,Leadership 048,عندما يشتد الضغط، تظهر قيمة الحزم الهادئ لأنها يحفظ الاتجاه دون قسوة.,"When pressure increases, the value of calm firmness appears because it keeps direction without harshness.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_049,Leadership 049,عندما يشتد الضغط، تظهر قيمة خدمة الفريق لأنها تجعل المنصب مسؤولية لا امتيازًا.,"When pressure increases, the value of serving the team appears because it makes position a responsibility, not a privilege.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_050,Leadership 050,عندما يشتد الضغط، تظهر قيمة الصراحة المحترمة لأنها تعالج المشكلة دون كسر الناس.,"When pressure increases, the value of respectful honesty appears because it addresses the issue without breaking people.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_051,Leadership 051,عندما يشتد الضغط، تظهر قيمة رؤية الصورة الكبرى لأنها تمنع الغرق في التفاصيل وحدها.,"When pressure increases, the value of seeing the bigger picture appears because it prevents drowning in details alone.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_052,Leadership 052,عندما يشتد الضغط، تظهر قيمة حماية الوقت لأنها تحترم طاقة الفريق.,"When pressure increases, the value of protecting time appears because it respects the team’s energy.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_053,Leadership 053,عندما يشتد الضغط، تظهر قيمة توزيع الفضل لأنها يبني ولاءً صادقًا.,"When pressure increases, the value of sharing credit appears because it builds genuine loyalty.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_054,Leadership 054,عندما يشتد الضغط، تظهر قيمة قبول النقد لأنها يجعل القيادة قابلة للتحسن.,"When pressure increases, the value of accepting feedback appears because it makes leadership improvable.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_055,Leadership 055,عندما يشتد الضغط، تظهر قيمة صناعة الوضوح لأنها تجعل التنفيذ أسرع وأهدأ.,"When pressure increases, the value of creating clarity appears because it makes execution faster and calmer.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_056,Leadership 056,عندما يشتد الضغط، تظهر قيمة تدريب الآخرين لأنها يضاعف أثر القائد.,"When pressure increases, the value of training others appears because it multiplies the leader’s impact.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_057,Leadership 057,عندما يشتد الضغط، تظهر قيمة الثبات وقت الضغط لأنها ينقل الطمأنينة للفريق.,"When pressure increases, the value of steadiness under pressure appears because it transfers reassurance to the team.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_058,Leadership 058,عندما يشتد الضغط، تظهر قيمة الاحترام لأنها يجعل السلطة مقبولة.,"When pressure increases, the value of respect appears because it makes authority acceptable.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_059,Leadership 059,عندما يشتد الضغط، تظهر قيمة التواصل المبكر لأنها يمنع المفاجآت المكلفة.,"When pressure increases, the value of early communication appears because it prevents costly surprises.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_060,Leadership 060,عندما يشتد الضغط، تظهر قيمة بناء الثقة لأنها هو رأس مال القيادة الحقيقي.,"When pressure increases, the value of building trust appears because it is the true capital of leadership.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_061,Leadership 061,ليست القيادة صوتًا أعلى؛ إنها القدوة في الوقت المناسب.,Leadership is not a louder voice; it is example at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_062,Leadership 062,ليست القيادة صوتًا أعلى؛ إنها الإنصات في الوقت المناسب.,Leadership is not a louder voice; it is listening at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_063,Leadership 063,ليست القيادة صوتًا أعلى؛ إنها العدل في الوقت المناسب.,Leadership is not a louder voice; it is fairness at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_064,Leadership 064,ليست القيادة صوتًا أعلى؛ إنها الوضوح في الوقت المناسب.,Leadership is not a louder voice; it is clarity at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_065,Leadership 065,ليست القيادة صوتًا أعلى؛ إنها تحمل المسؤولية في الوقت المناسب.,Leadership is not a louder voice; it is responsibility at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_066,Leadership 066,ليست القيادة صوتًا أعلى؛ إنها تقدير الجهد في الوقت المناسب.,Leadership is not a louder voice; it is recognizing effort at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_067,Leadership 067,ليست القيادة صوتًا أعلى؛ إنها التفويض في الوقت المناسب.,Leadership is not a louder voice; it is delegation at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_068,Leadership 068,ليست القيادة صوتًا أعلى؛ إنها الحزم الهادئ في الوقت المناسب.,Leadership is not a louder voice; it is calm firmness at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_069,Leadership 069,ليست القيادة صوتًا أعلى؛ إنها خدمة الفريق في الوقت المناسب.,Leadership is not a louder voice; it is serving the team at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_070,Leadership 070,ليست القيادة صوتًا أعلى؛ إنها الصراحة المحترمة في الوقت المناسب.,Leadership is not a louder voice; it is respectful honesty at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_071,Leadership 071,ليست القيادة صوتًا أعلى؛ إنها رؤية الصورة الكبرى في الوقت المناسب.,Leadership is not a louder voice; it is seeing the bigger picture at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_072,Leadership 072,ليست القيادة صوتًا أعلى؛ إنها حماية الوقت في الوقت المناسب.,Leadership is not a louder voice; it is protecting time at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_073,Leadership 073,ليست القيادة صوتًا أعلى؛ إنها توزيع الفضل في الوقت المناسب.,Leadership is not a louder voice; it is sharing credit at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_074,Leadership 074,ليست القيادة صوتًا أعلى؛ إنها قبول النقد في الوقت المناسب.,Leadership is not a louder voice; it is accepting feedback at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_075,Leadership 075,ليست القيادة صوتًا أعلى؛ إنها صناعة الوضوح في الوقت المناسب.,Leadership is not a louder voice; it is creating clarity at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_076,Leadership 076,ليست القيادة صوتًا أعلى؛ إنها تدريب الآخرين في الوقت المناسب.,Leadership is not a louder voice; it is training others at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_077,Leadership 077,ليست القيادة صوتًا أعلى؛ إنها الثبات وقت الضغط في الوقت المناسب.,Leadership is not a louder voice; it is steadiness under pressure at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_078,Leadership 078,ليست القيادة صوتًا أعلى؛ إنها الاحترام في الوقت المناسب.,Leadership is not a louder voice; it is respect at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_079,Leadership 079,ليست القيادة صوتًا أعلى؛ إنها التواصل المبكر في الوقت المناسب.,Leadership is not a louder voice; it is early communication at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_080,Leadership 080,ليست القيادة صوتًا أعلى؛ إنها بناء الثقة في الوقت المناسب.,Leadership is not a louder voice; it is building trust at the right time.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_081,Leadership 081,احفظ القدوة في قراراتك؛ فهي تسبق التعليمات وتثبت المعنى.,Preserve example in your decisions; it comes before instructions and confirms meaning.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_082,Leadership 082,احفظ الإنصات في قراراتك؛ فهي يفتح باب الفهم قبل القرار.,Preserve listening in your decisions; it opens understanding before decision-making.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_083,Leadership 083,احفظ العدل في قراراتك؛ فهي يحفظ الثقة عند الاختلاف.,Preserve fairness in your decisions; it protects trust during disagreement.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_084,Leadership 084,احفظ الوضوح في قراراتك؛ فهي يقلل التوتر ويزيد الالتزام.,Preserve clarity in your decisions; it reduces tension and increases commitment.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_085,Leadership 085,احفظ تحمل المسؤولية في قراراتك؛ فهي يعطي الفريق أمانًا عند الخطأ.,Preserve responsibility in your decisions; it gives the team safety when mistakes happen.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_086,Leadership 086,احفظ تقدير الجهد في قراراتك؛ فهي يرفع الروح دون مبالغة.,Preserve recognizing effort in your decisions; it raises morale without exaggeration.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_087,Leadership 087,احفظ التفويض في قراراتك؛ فهي يبني الثقة وينمي المهارة.,Preserve delegation in your decisions; it builds trust and develops skill.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_088,Leadership 088,احفظ الحزم الهادئ في قراراتك؛ فهي يحفظ الاتجاه دون قسوة.,Preserve calm firmness in your decisions; it keeps direction without harshness.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_089,Leadership 089,احفظ خدمة الفريق في قراراتك؛ فهي تجعل المنصب مسؤولية لا امتيازًا.,"Preserve serving the team in your decisions; it makes position a responsibility, not a privilege.",Leadership,1,1,1,0,0,General,,,,1,,
leadership_090,Leadership 090,احفظ الصراحة المحترمة في قراراتك؛ فهي تعالج المشكلة دون كسر الناس.,Preserve respectful honesty in your decisions; it addresses the issue without breaking people.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_091,Leadership 091,احفظ رؤية الصورة الكبرى في قراراتك؛ فهي تمنع الغرق في التفاصيل وحدها.,Preserve seeing the bigger picture in your decisions; it prevents drowning in details alone.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_092,Leadership 092,احفظ حماية الوقت في قراراتك؛ فهي تحترم طاقة الفريق.,Preserve protecting time in your decisions; it respects the team’s energy.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_093,Leadership 093,احفظ توزيع الفضل في قراراتك؛ فهي يبني ولاءً صادقًا.,Preserve sharing credit in your decisions; it builds genuine loyalty.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_094,Leadership 094,احفظ قبول النقد في قراراتك؛ فهي يجعل القيادة قابلة للتحسن.,Preserve accepting feedback in your decisions; it makes leadership improvable.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_095,Leadership 095,احفظ صناعة الوضوح في قراراتك؛ فهي تجعل التنفيذ أسرع وأهدأ.,Preserve creating clarity in your decisions; it makes execution faster and calmer.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_096,Leadership 096,احفظ تدريب الآخرين في قراراتك؛ فهي يضاعف أثر القائد.,Preserve training others in your decisions; it multiplies the leader’s impact.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_097,Leadership 097,احفظ الثبات وقت الضغط في قراراتك؛ فهي ينقل الطمأنينة للفريق.,Preserve steadiness under pressure in your decisions; it transfers reassurance to the team.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_098,Leadership 098,احفظ الاحترام في قراراتك؛ فهي يجعل السلطة مقبولة.,Preserve respect in your decisions; it makes authority acceptable.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_099,Leadership 099,احفظ التواصل المبكر في قراراتك؛ فهي يمنع المفاجآت المكلفة.,Preserve early communication in your decisions; it prevents costly surprises.,Leadership,1,1,1,0,0,General,,,,1,,
leadership_100,Leadership 100,احفظ بناء الثقة في قراراتك؛ فهي هو رأس مال القيادة الحقيقي.,Preserve building trust in your decisions; it is the true capital of leadership.,Leadership,1,1,1,0,0,General,,,,1,,
general_wisdom_001,General Wisdom 001,الباب الصغير قد يقود إلى طريق واسع.,a small door may lead to a wide road.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_002,General Wisdom 002,الكلمة الهادئة تطفئ ما تشعله العجلة.,a calm word can extinguish what haste ignites.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_003,General Wisdom 003,العقل المرتب يرى الفرصة وسط الفوضى.,an ordered mind sees opportunity amid disorder.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_004,General Wisdom 004,اليد التي تبني أنفع من اللسان الذي يلوم.,the hand that builds is more useful than the tongue that blames.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_005,General Wisdom 005,الوقت يكشف قيمة الاختيارات الصغيرة.,time reveals the value of small choices.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_006,General Wisdom 006,الصمت الواعي قد يكون أبلغ من جواب سريع.,conscious silence may be stronger than a quick answer.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_007,General Wisdom 007,الطريق الطويل يحتاج قدمًا ثابتة لا ضجيجًا كبيرًا.,"a long road needs steady feet, not loud noise.",General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_008,General Wisdom 008,النية الطيبة تحتاج عملًا يحميها من الوهم.,good intention needs action to protect it from illusion.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_009,General Wisdom 009,الخبرة هي ذاكرة الأخطاء التي لم نكررها.,experience is the memory of mistakes we did not repeat.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_010,General Wisdom 010,الفرصة تأتي أحيانًا بملابس العمل الصعب.,opportunity sometimes arrives wearing the clothes of hard work.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_011,General Wisdom 011,النظام يوفر قوة لا نراها مباشرة.,order provides strength we do not see directly.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_012,General Wisdom 012,الصدق اختصار آمن للطريق الطويل.,truthfulness is a safe shortcut on a long road.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_013,General Wisdom 013,العجلة تسرق من القرار نصف حكمته.,haste steals half the wisdom from a decision.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_014,General Wisdom 014,الخطأ الصغير ينبهك قبل أن يكبر الثمن.,a small mistake warns you before the cost grows.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_015,General Wisdom 015,المعرفة تنمو حين تُستخدم لا حين تُخزن فقط.,"knowledge grows when used, not only when stored.",General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_016,General Wisdom 016,الرفيق الجيد يخفف الطريق ويقوي العزم.,a good companion lightens the road and strengthens resolve.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_017,General Wisdom 017,الحدود الواضحة تحمي العلاقات من سوء الفهم.,clear boundaries protect relationships from misunderstanding.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_018,General Wisdom 018,البداية البسيطة أفضل من انتظار كامل لا يأتي.,a simple beginning is better than waiting for perfection that never comes.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_019,General Wisdom 019,العمل المتقن يبقى شاهدًا بعد غياب صاحبه.,well-crafted work remains a witness after its maker leaves.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_020,General Wisdom 020,القلب الواسع يفهم قبل أن يحكم.,a spacious heart understands before it judges.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_021,General Wisdom 021,تذكّر أن الباب الصغير قد يقود إلى طريق واسع.,Remember that a small door may lead to a wide road.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_022,General Wisdom 022,تذكّر أن الكلمة الهادئة تطفئ ما تشعله العجلة.,Remember that a calm word can extinguish what haste ignites.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_023,General Wisdom 023,تذكّر أن العقل المرتب يرى الفرصة وسط الفوضى.,Remember that an ordered mind sees opportunity amid disorder.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_024,General Wisdom 024,تذكّر أن اليد التي تبني أنفع من اللسان الذي يلوم.,Remember that the hand that builds is more useful than the tongue that blames.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_025,General Wisdom 025,تذكّر أن الوقت يكشف قيمة الاختيارات الصغيرة.,Remember that time reveals the value of small choices.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_026,General Wisdom 026,تذكّر أن الصمت الواعي قد يكون أبلغ من جواب سريع.,Remember that conscious silence may be stronger than a quick answer.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_027,General Wisdom 027,تذكّر أن الطريق الطويل يحتاج قدمًا ثابتة لا ضجيجًا كبيرًا.,"Remember that a long road needs steady feet, not loud noise.",General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_028,General Wisdom 028,تذكّر أن النية الطيبة تحتاج عملًا يحميها من الوهم.,Remember that good intention needs action to protect it from illusion.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_029,General Wisdom 029,تذكّر أن الخبرة هي ذاكرة الأخطاء التي لم نكررها.,Remember that experience is the memory of mistakes we did not repeat.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_030,General Wisdom 030,تذكّر أن الفرصة تأتي أحيانًا بملابس العمل الصعب.,Remember that opportunity sometimes arrives wearing the clothes of hard work.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_031,General Wisdom 031,تذكّر أن النظام يوفر قوة لا نراها مباشرة.,Remember that order provides strength we do not see directly.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_032,General Wisdom 032,تذكّر أن الصدق اختصار آمن للطريق الطويل.,Remember that truthfulness is a safe shortcut on a long road.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_033,General Wisdom 033,تذكّر أن العجلة تسرق من القرار نصف حكمته.,Remember that haste steals half the wisdom from a decision.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_034,General Wisdom 034,تذكّر أن الخطأ الصغير ينبهك قبل أن يكبر الثمن.,Remember that a small mistake warns you before the cost grows.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_035,General Wisdom 035,تذكّر أن المعرفة تنمو حين تُستخدم لا حين تُخزن فقط.,"Remember that knowledge grows when used, not only when stored.",General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_036,General Wisdom 036,تذكّر أن الرفيق الجيد يخفف الطريق ويقوي العزم.,Remember that a good companion lightens the road and strengthens resolve.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_037,General Wisdom 037,تذكّر أن الحدود الواضحة تحمي العلاقات من سوء الفهم.,Remember that clear boundaries protect relationships from misunderstanding.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_038,General Wisdom 038,تذكّر أن البداية البسيطة أفضل من انتظار كامل لا يأتي.,Remember that a simple beginning is better than waiting for perfection that never comes.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_039,General Wisdom 039,تذكّر أن العمل المتقن يبقى شاهدًا بعد غياب صاحبه.,Remember that well-crafted work remains a witness after its maker leaves.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_040,General Wisdom 040,تذكّر أن القلب الواسع يفهم قبل أن يحكم.,Remember that a spacious heart understands before it judges.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_041,General Wisdom 041,من الحكمة أن تعرف متى يكون الباب الصغير هو الدرس.,Wisdom is knowing when a small door is the lesson.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_042,General Wisdom 042,من الحكمة أن تعرف متى يكون الكلمة الهادئة هو الدرس.,Wisdom is knowing when a calm word is the lesson.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_043,General Wisdom 043,من الحكمة أن تعرف متى يكون العقل المرتب هو الدرس.,Wisdom is knowing when an ordered mind is the lesson.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_044,General Wisdom 044,من الحكمة أن تعرف متى يكون اليد التي تبني هو الدرس.,Wisdom is knowing when the hand that builds is the lesson.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_045,General Wisdom 045,من الحكمة أن تعرف متى يكون الوقت هو الدرس.,Wisdom is knowing when time is the lesson.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
general_wisdom_046,General Wisdom 046,من الحكمة أن تعرف متى يكون الصمت الواعي هو الدرس.,Wisdom is knowing when conscious silence is the lesson.,General Wisdom,1,1,1,0,0,Proverb,,,,1,,
